Timestamp;X;X;rol;pit
10902000;-6.809215E-001;-2.101077E+000;-2.101077E+000;-1.225628E+001
10914000;-6.811516E-001;-4.202153E+000;-4.202153E+000;-1.225628E+001
10925000;-6.813819E-001;-3.151615E+000;-3.151615E+000;-1.008517E+001
10938000;-6.816067E-001;-2.381220E+000;-2.381220E+000;-7.773984E+000
10949000;-6.818299E-001;-2.381220E+000;-2.381220E+000;-7.073625E+000
10961000;-6.820524E-001;-1.050538E+000;-1.050538E+000;-5.953051E+000
10972000;-6.820524E-001;1.400718E-001;1.400718E-001;-6.583374E+000
10984000;-6.825024E-001;-6.303231E-001;-6.303231E-001;-8.614414E+000
10995000;-6.827316E-001;-8.404307E-001;-8.404307E-001;-1.141585E+001
11007000;-6.829558E-001;-2.381220E+000;-2.381220E+000;-1.309671E+001
11019000;-6.831784E-001;-3.431759E+000;-3.431759E+000;-1.484761E+001
11030000;-6.834005E-001;-3.081579E+000;-3.081579E+000;-1.708876E+001
11042000;-6.834005E-001;-4.272190E+000;-4.272190E+000;-1.792919E+001
11054000;-6.838567E-001;-5.462800E+000;-5.462800E+000;-1.792919E+001
11066000;-6.840808E-001;-5.252692E+000;-5.252692E+000;-1.498768E+001
11078000;-6.843030E-001;-4.552333E+000;-4.552333E+000;-1.197614E+001
11089000;-6.845249E-001;-2.731400E+000;-2.731400E+000;-9.664953E+000
11102000;-6.847465E-001;-2.311184E+000;-2.311184E+000;-6.863518E+000
11115000;-6.849734E-001;-2.591328E+000;-2.591328E+000;-4.972548E+000
11127000;-6.851965E-001;-1.961005E+000;-1.961005E+000;-3.221651E+000
11138000;-6.854237E-001;-1.610825E+000;-1.610825E+000;-3.641866E+000
11150000;-6.856521E-001;-2.171113E+000;-2.171113E+000;-7.143661E+000
11161000;-6.858809E-001;-2.661364E+000;-2.661364E+000;-1.008517E+001
11173000;-6.861044E-001;-3.221651E+000;-3.221651E+000;-1.379707E+001
11184000;-6.863316E-001;-3.641866E+000;-3.641866E+000;-1.673858E+001
11197000;-6.865598E-001;-3.711902E+000;-3.711902E+000;-1.862955E+001
11210000;-6.867831E-001;-3.571831E+000;-3.571831E+000;-1.834940E+001
11221000;-6.870046E-001;-2.521292E+000;-2.521292E+000;-1.848948E+001
11233000;-6.872311E-001;-1.470754E+000;-1.470754E+000;-1.764904E+001
11245000;-6.874536E-001;-1.540790E+000;-1.540790E+000;-1.701872E+001
11256000;-6.876801E-001;-2.171113E+000;-2.171113E+000;-1.519779E+001
11268000;-6.879025E-001;-2.241148E+000;-2.241148E+000;-1.344689E+001
11279000;-6.881291E-001;-1.470754E+000;-1.470754E+000;-1.169599E+001
11291000;-6.883566E-001;-2.801436E-001;-2.801436E-001;-1.183607E+001
11303000;-6.885794E-001;-1.050538E+000;-1.050538E+000;-1.365700E+001
11316000;-6.888005E-001;-1.400718E+000;-1.400718E+000;-1.442739E+001
11328000;-6.890156E-001;-2.171113E+000;-2.171113E+000;-1.617829E+001
11340000;-6.892343E-001;-4.132118E+000;-4.132118E+000;-1.911980E+001
11352000;-6.894594E-001;-4.132118E+000;-4.132118E+000;-1.911980E+001
11363000;-6.896864E-001;-2.171113E+000;-2.171113E+000;-1.855951E+001
11375000;-6.899139E-001;-7.703948E-001;-7.703948E-001;-1.638840E+001
11387000;-6.901361E-001;-7.003589E-001;-7.003589E-001;-1.610826E+001
11400000;-6.903621E-001;-2.171113E+000;-2.171113E+000;-1.638840E+001
11412000;-6.905891E-001;-2.941507E+000;-2.941507E+000;-1.596818E+001
11425000;-6.908165E-001;-2.031041E+000;-2.031041E+000;-1.463750E+001
11436000;-6.910439E-001;-3.081579E+000;-3.081579E+000;-1.253642E+001
11447000;-6.912711E-001;-5.252692E+000;-5.252692E+000;-1.274653E+001
11460000;-6.915037E-001;-5.953051E+000;-5.953051E+000;-1.407721E+001
11473000;-6.917325E-001;-6.233194E+000;-6.233194E+000;-1.351693E+001
11486000;-6.919601E-001;-7.073625E+000;-7.073625E+000;-1.463750E+001
11498000;-6.921873E-001;-7.073625E+000;-7.073625E+000;-1.330682E+001
11510000;-6.924143E-001;-4.972548E+000;-4.972548E+000;-1.169599E+001
11522000;-6.926358E-001;-3.992046E+000;-3.992046E+000;-1.113571E+001
11534000;-6.928557E-001;-3.571831E+000;-3.571831E+000;-1.106567E+001
11547000;-6.930751E-001;-3.922010E+000;-3.081579E+000;-1.232632E+001
11559000;-6.932995E-001;-3.081579E+000;-3.081579E+000;-1.232632E+001
11571000;-6.935254E-001;-2.381220E+000;-2.381220E+000;-1.106567E+001
11584000;-6.937466E-001;-4.342225E+000;-4.342225E+000;-1.260646E+001
11597000;-6.939714E-001;-4.132118E+000;-4.132118E+000;-1.274653E+001
11609000;-6.944235E-001;-3.851974E+000;-3.851974E+000;-1.309671E+001
11621000;-6.944235E-001;-5.322728E+000;-5.322728E+000;-1.386711E+001
11632000;-6.946498E-001;-5.182656E+000;-5.182656E+000;-1.267650E+001
11644000;-6.948708E-001;-3.711902E+000;-3.711902E+000;-1.050538E+001
11655000;-6.950953E-001;-1.680861E+000;-1.680861E+000;-8.684450E+000
11667000;-6.953209E-001;-1.680861E+000;-1.680861E+000;-8.684450E+000
11679000;-6.955467E-001;-2.101077E+000;-2.101077E+000;-8.474343E+000
11691000;-6.957726E-001;-5.602871E-001;-5.602871E-001;-7.914056E+000
11703000;-6.959931E-001;1.470754E+000;1.470754E+000;-8.264235E+000
11714000;-6.962120E-001;1.961005E+000;1.961005E+000;-9.734988E+000
11725000;-6.964357E-001;1.190610E+000;1.190610E+000;-1.043535E+001
11736000;-6.964357E-001;0.000000E+000;0.000000E+000;-1.274653E+001
11748000;-6.966608E-001;1.400718E-001;1.400718E-001;-1.533786E+001
11759000;-6.968810E-001;-8.404307E-001;-8.404307E-001;-1.764904E+001
11771000;-6.971049E-001;-3.151615E+000;-3.151615E+000;-1.869958E+001
11782000;-6.973299E-001;-3.151615E+000;-3.151615E+000;-1.869958E+001
11794000;-6.975604E-001;-3.431759E+000;-3.431759E+000;-1.736890E+001
11805000;-6.977872E-001;-1.120574E+000;-1.120574E+000;-1.631836E+001
11817000;-6.980129E-001;-1.330682E+000;-1.330682E+000;-1.512775E+001
11828000;-6.982331E-001;-3.851974E+000;-3.851974E+000;-1.302668E+001
11840000;-6.984513E-001;-4.762441E+000;-4.762441E+000;-1.099564E+001
11853000;-6.986690E-001;-2.031041E+000;-2.031041E+000;-1.001513E+001
11865000;-6.988918E-001;-3.992046E+000;-3.992046E+000;-1.022524E+001
11877000;-6.991160E-001;-6.023087E+000;-6.023087E+000;-1.001513E+001
11888000;-6.993406E-001;-7.283732E+000;-7.283732E+000;-1.057542E+001
11901000;-6.995705E-001;-9.734988E+000;-9.734988E+000;-1.183607E+001
11914000;-6.997914E-001;-9.734988E+000;-9.734988E+000;-1.337685E+001
11925000;-7.000149E-001;-7.073625E+000;-7.073625E+000;-1.337685E+001
11938000;-7.002339E-001;-5.532835E+000;-5.532835E+000;-1.190610E+001
11950000;-7.004514E-001;-4.762441E+000;-4.762441E+000;-1.022524E+001
11962000;-7.006684E-001;-3.851974E+000;-4.692404E+000;-8.334271E+000
11973000;-7.008852E-001;-4.692404E+000;-4.692404E+000;-8.334271E+000
11984000;-7.011073E-001;-4.902513E+000;-4.902513E+000;-8.684450E+000
11995000;-7.013255E-001;-4.062082E+000;-4.062082E+000;-7.423805E+000
12007000;-7.015532E-001;-3.361723E+000;-3.361723E+000;-1.130000E+001
12019000;-7.017836E-001;-3.571831E+000;-8.200000E+000;-8.474343E+000
12032000;-7.020147E-001;-5.742943E+000;-5.742943E+000;-8.474343E+000
12044000;-7.022355E-001;-6.303230E+000;-6.303230E+000;-9.664953E+000
12057000;-7.024586E-001;-8.124164E+000;-8.124164E+000;-1.113571E+001
12068000;-7.026767E-001;-6.443302E+000;-6.443302E+000;-1.113571E+001
12079000;-7.028935E-001;-4.762441E+000;-4.762441E+000;-9.875061E+000
12092000;-7.031097E-001;-2.801436E+000;-9.805024E-001;-1.029528E+001
12103000;-7.033313E-001;-9.805024E-001;-9.805024E-001;-1.029528E+001
12116000;-7.035593E-001;-1.890969E+000;-1.890969E+000;-1.085556E+001
12128000;-7.037842E-001;-2.521292E+000;-2.521292E+000;-1.029528E+001
12140000;-7.040080E-001;-2.801436E+000;-3.151615E+000;-9.104666E+000
12152000;-7.042261E-001;-3.151615E+000;-3.151615E+000;-1.540000E+001
12164000;-7.044477E-001;-3.711902E+000;-4.202153E+000;-1.057542E+001
12176000;-7.046704E-001;-3.992046E+000;-3.992046E+000;-9.664953E+000
12188000;-7.048882E-001;-3.992046E+000;-3.992046E+000;-1.134581E+001
12200000;-7.053269E-001;-1.961005E+000;-1.961005E+000;-9.524881E+000
12211000;-7.053269E-001;-1.961005E+000;-1.961005E+000;-9.524881E+000
12222000;-7.055428E-001;-1.330682E+000;-1.330682E+000;-7.073625E+000
12234000;-7.055428E-001;0.000000E+000;0.000000E+000;-7.073625E+000
12246000;-7.057583E-001;1.190610E+000;1.900000E+000;-8.194199E+000
12259000;-7.059804E-001;3.501795E-001;3.501795E-001;-8.614414E+000
12271000;-7.061976E-001;1.610825E+000;1.610825E+000;-8.124164E+000
12282000;-7.064185E-001;2.451256E+000;2.451256E+000;-8.614414E+000
12294000;-7.066405E-001;1.260646E+000;1.260646E+000;-1.036531E+001
12307000;-7.070800E-001;-1.540790E+000;-1.540790E+000;-1.036531E+001
12319000;-7.073007E-001;-3.851974E+000;-3.851974E+000;-1.134581E+001
12332000;-7.075225E-001;-3.851974E+000;-3.851974E+000;-1.204617E+001
12343000;-7.077395E-001;-1.961005E+000;-1.961005E+000;-1.029528E+001
12355000;-7.079599E-001;-1.540790E+000;-1.540790E+000;-8.684450E+000
12368000;-7.081763E-001;-2.171113E+000;-2.171113E+000;-7.633912E+000
12381000;-7.083966E-001;-3.922010E+000;-3.922010E+000;-7.844019E+000
12393000;-7.083966E-001;-3.781938E+000;-3.781938E+000;-7.563876E+000
12404000;-7.086179E-001;-3.291687E+000;-3.291687E+000;-7.003589E+000
12416000;-7.090613E-001;-1.610825E+000;-1.610825E+000;-7.563876E+000
12427000;-7.092830E-001;-2.801436E-001;-2.801436E-001;-8.544379E+000
12439000;-7.095046E-001;-1.400718E-001;-1.400718E-001;-1.029528E+001
12452000;-7.097261E-001;-2.591328E+000;-2.591328E+000;-1.232632E+001
12462000;-7.099476E-001;-4.062082E+000;-4.062082E+000;-1.442739E+001
12474000;-7.101690E-001;-4.692404E+000;-4.692404E+000;-1.540790E+001
12486000;-7.103903E-001;-1.400718E+000;-1.400718E+000;-1.526782E+001
12497000;-7.106118E-001;1.400718E+000;1.400718E+000;-1.386711E+001
12508000;-7.108330E-001;1.540790E+000;1.540790E+000;-1.309671E+001
12519000;-7.108330E-001;1.050538E+000;1.050538E+000;-1.281657E+001
12532000;-7.112684E-001;2.381220E+000;2.381220E+000;-1.281657E+001
12544000;-7.114837E-001;2.171113E+000;2.171113E+000;-1.211621E+001
12556000;-7.117029E-001;2.031041E+000;2.031041E+000;-1.120574E+001
12567000;-7.117029E-001;2.031041E+000;2.801436E+000;-1.106567E+001
12580000;-7.119179E-001;2.101077E+000;2.101077E+000;-1.043535E+001
12592000;-7.121370E-001;8.404307E-001;8.404307E-001;-1.141585E+001
12603000;-7.123572E-001;9.104666E-001;9.104666E-001;-1.197614E+001
12614000;-7.125776E-001;-5.602871E-001;-5.602871E-001;-1.204617E+001
12626000;-7.127930E-001;-5.602871E-001;4.202154E-001;-1.204617E+001
12637000;-7.130119E-001;4.202154E-001;2.801436E-001;-1.155592E+001
12649000;-7.132371E-001;4.902512E-001;4.902512E-001;-1.092560E+001
12661000;-7.134588E-001;2.801436E-001;2.801436E-001;-1.190610E+001
12672000;-7.136795E-001;4.902512E-001;4.902512E-001;-1.246639E+001
12684000;-7.138947E-001;4.902512E-001;1.120574E+000;-1.288660E+001
12695000;-7.141081E-001;1.120574E+000;7.703948E-001;-1.239635E+001
12706000;-7.143261E-001;-2.801436E-001;-2.801436E-001;-1.239635E+001
12717000;-7.145456E-001;-2.801436E-001;-2.801436E-001;-1.400718E+001
12730000;-7.147602E-001;1.400718E-001;1.400718E-001;-1.400718E+001
12741000;-7.149733E-001;-1.400718E-001;-1.400718E-001;-1.309671E+001
12752000;-7.151859E-001;-1.400718E-001;-1.400718E-001;-1.309671E+001
12764000;-7.153983E-001;-1.400718E-001;-1.400718E-001;-1.323678E+001
12776000;-7.156158E-001;-1.400718E-001;-1.400718E-001;-1.148589E+001
12788000;-7.156158E-001;0.000000E+000;0.000000E+000;-7.984091E+000
12800000;-7.158296E-001;6.303231E-001;6.303231E-001;-7.984091E+000
12812000;-7.160470E-001;-3.501795E-001;-3.501795E-001;-7.633912E+000
12823000;-7.162658E-001;2.101077E-001;2.101077E-001;-7.633912E+000
12835000;-7.164901E-001;1.400718E+000;1.400718E+000;-7.493840E+000
12848000;-7.167057E-001;-9.104666E-001;-9.104666E-001;-1.127578E+001
12859000;-7.169187E-001;-9.104666E-001;-9.104666E-001;-1.127578E+001
12870000;-7.171359E-001;-2.801436E+000;-2.801436E+000;-1.260646E+001
12881000;-7.173546E-001;-2.591328E+000;-2.591328E+000;-1.435736E+001
12892000;-7.175785E-001;-3.431759E+000;-3.431759E+000;-1.582811E+001
12904000;-7.177938E-001;-4.202153E+000;-2.381220E+000;-1.505772E+001
12916000;-7.180064E-001;-2.381220E+000;-2.381220E+000;-1.505772E+001
12928000;-7.182233E-001;-1.050538E+000;-1.050538E+000;-1.281657E+001
12940000;-7.184415E-001;-1.470754E+000;-1.470754E+000;-1.022524E+001
12952000;-7.186651E-001;-1.400718E-001;-1.400718E-001;-7.563876E+000
12965000;-7.188903E-001;4.902512E-001;4.902512E-001;-7.423805E+000
12976000;-7.191056E-001;1.610825E+000;1.610825E+000;-6.653410E+000
12988000;-7.193180E-001;4.902512E-001;4.902512E-001;-6.163158E+000
13000000;-7.195296E-001;-1.680861E+000;-1.680861E+000;-8.544379E+000
13011000;-7.197457E-001;-2.731400E+000;-2.731400E+000;-1.078553E+001
13022000;-7.199633E-001;-2.241148E+000;-2.241148E+000;-1.316675E+001
13033000;-7.201812E-001;-1.961005E+000;-1.961005E+000;-1.645843E+001
13045000;-7.203993E-001;-2.871471E+000;-2.871471E+000;-1.855951E+001
13056000;-7.206172E-001;-1.750897E+000;-1.750897E+000;-1.855951E+001
13067000;-7.208351E-001;-5.602871E-001;-5.602871E-001;-1.715879E+001
13079000;-7.210530E-001;-4.902512E-001;-4.902512E-001;-1.512775E+001
13091000;-7.212656E-001;1.120574E+000;1.120574E+000;-1.365700E+001
13102000;-7.214817E-001;-4.202154E-001;-4.202154E-001;-1.218624E+001
13114000;-7.217041E-001;1.190610E+000;1.190610E+000;-1.071549E+001
13125000;-7.219230E-001;1.540790E+000;1.540790E+000;-9.805025E+000
13137000;-7.221409E-001;-7.703948E-001;-7.703948E-001;-1.078553E+001
13148000;-7.223533E-001;-1.400718E+000;-1.400718E+000;-1.183607E+001
13160000;-7.225693E-001;-1.750897E+000;-1.750897E+000;-1.211621E+001
13172000;-7.227811E-001;-2.381220E+000;-2.381220E+000;-1.337685E+001
13183000;-7.229915E-001;-4.342225E+000;-4.342225E+000;-1.498768E+001
13194000;-7.232066E-001;-3.081579E+000;-3.081579E+000;-1.442739E+001
13205000;-7.234230E-001;-1.330682E+000;-1.330682E+000;-1.295664E+001
13217000;-7.234230E-001;4.202154E-001;4.202154E-001;-1.246639E+001
13229000;-7.238567E-001;-4.202154E-001;-4.202154E-001;-1.232632E+001
13241000;-7.240786E-001;4.202154E-001;4.202154E-001;-1.232632E+001
13253000;-7.242918E-001;1.190610E+000;1.190610E+000;-1.141585E+001
13264000;-7.245023E-001;9.805024E-001;9.805024E-001;-9.875061E+000
13276000;-7.247171E-001;-8.404307E-001;-8.404307E-001;-1.022524E+001
13288000;-7.247171E-001;-1.750897E+000;-1.750897E+000;-1.064546E+001
13300000;-7.249383E-001;-2.381220E+000;-2.381220E+000;-9.454845E+000
13311000;-7.251561E-001;-3.291687E+000;-3.291687E+000;-1.057542E+001
13322000;-7.253730E-001;-5.392764E+000;-5.392764E+000;-1.246639E+001
13334000;-7.255845E-001;-5.392764E+000;-3.992046E+000;-1.162596E+001
13347000;-7.258043E-001;-2.241148E+000;-2.241148E+000;-1.043535E+001
13358000;-7.260267E-001;8.404307E-001;8.404307E-001;-1.008517E+001
13369000;-7.262446E-001;2.381220E+000;2.381220E+000;-1.085556E+001
13382000;-7.266724E-001;8.404307E-001;8.404307E-001;-1.183607E+001
13393000;-7.268867E-001;-2.801436E-001;-2.801436E-001;-1.204617E+001
13404000;-7.268867E-001;-6.303231E-001;-6.303231E-001;-1.253642E+001
13415000;-7.270970E-001;-1.540790E+000;-1.540790E+000;-1.295664E+001
13426000;-7.273111E-001;-1.540790E+000;-4.800000E+000;-1.239635E+001
13437000;-7.275262E-001;-3.361723E+000;-7.300000E+000;-1.197614E+001
13448000;-7.277366E-001;-5.112620E+000;-5.112620E+000;-1.197614E+001
13460000;-7.279505E-001;-5.883015E+000;-5.883015E+000;-1.183607E+001
13471000;-7.281655E-001;-6.093122E+000;-6.093122E+000;-1.190610E+001
13482000;-7.283807E-001;-5.672907E+000;-5.672907E+000;-9.524881E+000
13493000;-7.286011E-001;-3.011543E+000;-3.011543E+000;-7.073625E+000
13505000;-7.288128E-001;-1.120574E+000;-1.120574E+000;-7.283732E+000
13516000;-7.290269E-001;-1.961005E+000;-1.961005E+000;-8.124164E+000
13527000;-7.292367E-001;-2.661364E+000;-2.661364E+000;-8.404306E+000
13538000;-7.294501E-001;-1.750897E+000;-1.750897E+000;-7.914056E+000
13550000;-7.296645E-001;-5.602871E-001;-5.602871E-001;-7.914056E+000
13562000;-7.298743E-001;-1.330682E+000;-1.330682E+000;-9.805025E+000
13573000;-7.300875E-001;-3.571831E+000;-3.571831E+000;-1.022524E+001
13585000;-7.303018E-001;-4.622369E+000;-4.622369E+000;-1.085556E+001
13596000;-7.305163E-001;-4.692404E+000;-4.692404E+000;-1.120574E+001
13608000;-7.307308E-001;-4.692404E+000;-4.692404E+000;-1.148589E+001
13619000;-7.309452E-001;-3.291687E+000;-3.291687E+000;-9.594917E+000
13630000;-7.309452E-001;-3.081579E+000;-3.081579E+000;-7.283732E+000
13642000;-7.313691E-001;-3.501795E-001;-3.501795E-001;-4.832477E+000
13654000;-7.313691E-001;-3.501795E-001;-3.501795E-001;-3.641866E+000
13665000;-7.315819E-001;1.120574E+000;5.000000E-001;-3.571831E+000
13677000;-7.317957E-001;0.000000E+000;0.000000E+000;-3.571831E+000
13690000;-7.320097E-001;5.602871E-001;5.602871E-001;-5.462800E+000
13702000;-7.322173E-001;1.050538E+000;1.050538E+000;-6.863518E+000
13715000;-7.324242E-001;2.101077E-001;2.101077E-001;-7.633912E+000
13727000;-7.326361E-001;-1.050538E+000;-1.050538E+000;-8.474343E+000
13739000;-7.328494E-001;-2.801436E+000;-2.801436E+000;-1.120574E+001
13752000;-7.330629E-001;-3.641866E+000;-3.641866E+000;-1.218624E+001
13764000;-7.332765E-001;-1.820933E+000;-1.820933E+000;-1.029528E+001
13775000;-7.334852E-001;-8.404307E-001;-8.404307E-001;-7.633912E+000
13786000;-7.336922E-001;-1.750897E+000;-1.750897E+000;-6.863518E+000
13797000;-7.338989E-001;-3.361723E+000;-3.361723E+000;-5.812979E+000
13808000;-7.341102E-001;-1.890969E+000;-1.890969E+000;-5.392764E+000
13820000;-7.343178E-001;-2.101077E-001;-2.101077E-001;-4.832477E+000
13832000;-7.343178E-001;2.101077E-001;2.101077E-001;-4.622369E+000
13843000;-7.345294E-001;-9.805024E-001;-9.805024E-001;-6.513338E+000
13855000;-7.347421E-001;-2.381220E+000;-2.381220E+000;-8.054128E+000
13866000;-7.349551E-001;-3.992046E+000;-3.992046E+000;-9.734988E+000
13879000;-7.351683E-001;-5.252692E+000;-5.252692E+000;-1.162596E+001
13890000;-7.353812E-001;-5.252692E+000;-5.252692E+000;-1.218624E+001
13902000;-7.358069E-001;-2.661364E+000;-2.661364E+000;-1.029528E+001
13913000;-7.360146E-001;-4.202154E-001;-4.202154E-001;-8.754486E+000
13925000;-7.360146E-001;5.602871E-001;5.602871E-001;-9.244738E+000
13937000;-7.362208E-001;1.540790E+000;1.540790E+000;-8.964594E+000
13949000;-7.366371E-001;2.381220E+000;2.381220E+000;-7.773984E+000
13961000;-7.368439E-001;1.400718E+000;1.400718E+000;-7.423805E+000
13972000;-7.370546E-001;-3.501795E-001;-3.501795E-001;-8.684450E+000
13983000;-7.370546E-001;-2.101077E-001;-2.101077E-001;-8.824522E+000
13994000;-7.372665E-001;0.000000E+000;0.000000E+000;-8.754486E+000
14006000;-7.374785E-001;-4.902512E-001;-4.902512E-001;-8.894558E+000
14017000;-7.374785E-001;-4.902512E-001;-4.902512E-001;-9.875061E+000
14028000;-7.376908E-001;-2.171113E+000;-2.171113E+000;-1.050538E+001
14040000;-7.379028E-001;-3.431759E+000;-1.330682E+000;-8.544379E+000
14053000;-7.381149E-001;-1.330682E+000;-1.600000E+000;-7.563876E+000
14064000;-7.383270E-001;-1.120574E+000;-1.820933E+000;-8.334271E+000
14076000;-7.385339E-001;-2.241148E+000;-2.241148E+000;-9.524881E+000
14087000;-7.387443E-001;-1.050538E+000;-1.050538E+000;-9.314775E+000
14098000;-7.389555E-001;-1.050538E+000;-1.050538E+000;-9.314775E+000
14109000;-7.391670E-001;-7.003589E-001;-7.003589E-001;-1.064546E+001
14121000;-7.393736E-001;-2.871471E+000;-2.871471E+000;-1.239635E+001
14132000;-7.395836E-001;-4.972548E+000;-4.972548E+000;-1.379707E+001
14143000;-7.397946E-001;-6.093122E+000;-6.093122E+000;-1.358696E+001
14155000;-7.400059E-001;-5.812979E+000;-5.812979E+000;-1.295664E+001
14167000;-7.402172E-001;-8.124164E+000;-8.124164E+000;-1.281657E+001
14178000;-7.404334E-001;-1.029528E+001;-1.029528E+001;-1.281657E+001
14189000;-7.406461E-001;-8.404306E+000;-8.404306E+000;-9.805025E+000
14200000;-7.408576E-001;-6.023087E+000;-6.023087E+000;-8.054128E+000
14212000;-7.410638E-001;-6.653410E+000;-6.653410E+000;-8.404306E+000
14223000;-7.412783E-001;-6.093122E+000;-6.093122E+000;-8.684450E+000
14236000;-7.414951E-001;-5.322728E+000;-5.322728E+000;-7.493840E+000
14248000;-7.417077E-001;-4.342225E+000;-4.342225E+000;-8.404306E+000
14260000;-7.419189E-001;-5.042584E+000;-5.042584E+000;-1.071549E+001
14272000;-7.421297E-001;-5.042584E+000;-5.042584E+000;-1.218624E+001
14284000;-7.423404E-001;-4.482297E+000;-4.482297E+000;-1.253642E+001
14296000;-7.425459E-001;-4.552333E+000;-4.552333E+000;-1.351693E+001
14308000;-7.427549E-001;-6.653410E+000;-6.653410E+000;-1.491764E+001
14321000;-7.429648E-001;-9.244738E+000;-9.244738E+000;-1.491764E+001
14332000;-7.431750E-001;-9.244738E+000;-9.244738E+000;-1.267650E+001
14344000;-7.433802E-001;-7.423805E+000;-7.423805E+000;-1.099564E+001
14357000;-7.435888E-001;-4.832477E+000;-4.832477E+000;-8.544379E+000
14369000;-7.438033E-001;-4.832477E+000;-4.832477E+000;-8.544379E+000
14382000;-7.440195E-001;-5.602871E+000;-5.602871E+000;-8.124164E+000
14394000;-7.442263E-001;-4.202153E+000;-4.202153E+000;-8.544379E+000
14405000;-7.444303E-001;-4.062082E+000;-4.062082E+000;-1.050538E+001
14416000;-7.446383E-001;-5.322728E+000;-5.322728E+000;-1.071549E+001
14428000;-7.448475E-001;-5.883015E+000;-5.883015E+000;-1.120574E+001
14440000;-7.450569E-001;-5.953051E+000;-5.953051E+000;-1.162596E+001
14452000;-7.452616E-001;-5.392764E+000;-5.392764E+000;-1.316675E+001
14464000;-7.454695E-001;-7.633912E+000;-7.633912E+000;-1.505772E+001
14476000;-7.456735E-001;-5.672907E+000;-5.672907E+000;-1.330682E+001
14488000;-7.458813E-001;-1.890969E+000;-1.890969E+000;-1.274653E+001
14501000;-7.460900E-001;-9.805024E-001;-9.805024E-001;-1.260646E+001
14513000;-7.462990E-001;-1.120574E+000;-1.120574E+000;-1.197614E+001
14526000;-7.465031E-001;-1.400718E-001;-1.400718E-001;-1.113571E+001
14538000;-7.469127E-001;7.703948E-001;7.703948E-001;-1.057542E+001
14549000;-7.469127E-001;7.703948E-001;7.703948E-001;-1.001513E+001
14561000;-7.471160E-001;-9.104666E-001;-9.104666E-001;-9.244738E+000
14574000;-7.473182E-001;-1.260646E+000;-1.260646E+000;-8.404306E+000
14587000;-7.477330E-001;-3.992046E+000;-3.992046E+000;-1.064546E+001
14598000;-7.479414E-001;-4.622369E+000;-4.622369E+000;-1.211621E+001
14610000;-7.481499E-001;-3.501795E+000;-3.501795E+000;-1.141585E+001
14623000;-7.483534E-001;-1.610825E+000;-1.610825E+000;-1.127578E+001
14635000;-7.485602E-001;-7.003589E-001;-7.003589E-001;-1.127578E+001
14648000;-7.487680E-001;-1.470754E+000;-1.470754E+000;-1.197614E+001
14660000;-7.489712E-001;-2.171113E+000;-2.171113E+000;-1.288660E+001
14673000;-7.491730E-001;-2.101077E+000;-2.101077E+000;-1.183607E+001
14684000;-7.493742E-001;-2.311184E+000;-2.311184E+000;-1.120574E+001
14696000;-7.495753E-001;-2.661364E+000;-2.661364E+000;-1.162596E+001
14708000;-7.497761E-001;-4.132118E+000;-4.132118E+000;-1.225628E+001
14719000;-7.499818E-001;-4.412261E+000;-4.412261E+000;-1.155592E+001
14730000;-7.501889E-001;-4.832477E+000;-4.832477E+000;-1.225628E+001
14741000;-7.501889E-001;-5.812979E+000;-5.812979E+000;-1.337685E+001
14752000;-7.503966E-001;-4.412261E+000;-4.412261E+000;-1.239635E+001
14764000;-7.506042E-001;-3.011543E+000;-3.011543E+000;-1.218624E+001
14775000;-7.508067E-001;-2.241148E+000;-2.241148E+000;-1.288660E+001
14786000;-7.510078E-001;-2.381220E+000;-2.381220E+000;-1.246639E+001
14797000;-7.512084E-001;-3.431759E+000;-3.431759E+000;-1.253642E+001
14808000;-7.514136E-001;-3.431759E+000;-3.431759E+000;-1.211621E+001
14820000;-7.516204E-001;-2.941507E+000;-2.941507E+000;-1.211621E+001
14832000;-7.518224E-001;-2.591328E+000;-3.291687E+000;-1.358696E+001
14844000;-7.520279E-001;-3.151615E+000;-3.151615E+000;-1.323678E+001
14855000;-7.522296E-001;-4.062082E+000;-4.062082E+000;-1.309671E+001
14866000;-7.524351E-001;-4.062082E+000;-4.062082E+000;-1.309671E+001
14877000;-7.526414E-001;-4.272190E+000;-4.272190E+000;-1.274653E+001
14889000;-7.528481E-001;-5.462800E+000;-4.972548E+000;-1.113571E+001
14902000;-7.530548E-001;-3.641866E+000;-3.641866E+000;-9.034630E+000
14914000;-7.532662E-001;-3.641866E+000;-3.641866E+000;-9.034630E+000
14926000;-7.534743E-001;-2.031041E+000;-2.031041E+000;-8.614414E+000
14938000;-7.536812E-001;-2.381220E+000;-2.381220E+000;-8.964594E+000
14949000;-7.538877E-001;-3.081579E+000;-3.081579E+000;-8.544379E+000
14962000;-7.540940E-001;-2.311184E+000;-2.311184E+000;-8.684450E+000
14974000;-7.543004E-001;-1.400718E+000;-1.610825E+000;-1.057542E+001
14986000;-7.545016E-001;-1.610825E+000;-1.610825E+000;-1.085556E+001
14998000;-7.547015E-001;-1.330682E+000;-1.330682E+000;-1.085556E+001
15009000;-7.549056E-001;-1.260646E+000;-1.260646E+000;-1.071549E+001
15021000;-7.551109E-001;-2.031041E+000;-2.031041E+000;-1.099564E+001
15032000;-7.553120E-001;-2.381220E+000;-2.381220E+000;-1.099564E+001
