Timestamp;Y;Y;rol
88511000;3.860649E-001;-2.423242E+001;-1.771908E+001
88522000;3.851449E-001;-2.388224E+001;-1.722883E+001
88533000;3.842265E-001;-2.374217E+001;-1.603822E+001
88544000;3.842265E-001;-2.353206E+001;-1.743894E+001
88555000;3.833082E-001;-2.451256E+001;-1.764904E+001
88566000;3.823898E-001;-2.451256E+001;-1.841944E+001
88578000;3.805448E-001;-2.430246E+001;-1.975012E+001
88589000;3.805448E-001;-2.465263E+001;-1.982016E+001
88600000;3.796163E-001;-2.465263E+001;-1.982016E+001
88612000;3.786869E-001;-2.465263E+001;-1.982016E+001
88623000;3.777568E-001;-2.374217E+001;-1.855951E+001
88635000;3.768263E-001;-2.283170E+001;-1.743894E+001
88646000;3.759023E-001;-2.353206E+001;-1.827937E+001
88658000;3.749731E-001;-2.416238E+001;-1.869958E+001
88669000;3.740421E-001;-2.346202E+001;-1.792919E+001
88680000;3.731102E-001;-2.409235E+001;-1.729887E+001
88692000;3.721779E-001;-2.514289E+001;-1.778912E+001
88703000;3.712451E-001;-2.668367E+001;-1.876962E+001
88714000;3.703118E-001;-2.801436E+001;-1.968009E+001
88726000;3.693851E-001;-2.801436E+001;-1.855951E+001
88737000;3.684669E-001;-2.864468E+001;-1.883965E+001
88749000;3.675373E-001;-2.815443E+001;-1.848948E+001
88761000;3.666041E-001;-2.808439E+001;-1.876962E+001
88772000;3.656695E-001;-2.661364E+001;-1.792919E+001
88784000;3.647343E-001;-2.563313E+001;-1.547793E+001
88795000;3.638055E-001;-2.605335E+001;-1.617829E+001
88806000;3.638055E-001;-2.654360E+001;-1.715879E+001
88817000;3.628784E-001;-2.549307E+001;-1.680861E+001
88828000;3.619446E-001;-2.577321E+001;-1.652847E+001
88840000;3.610086E-001;-2.591328E+001;-1.792919E+001
88851000;3.600716E-001;-2.612339E+001;-1.848948E+001
88862000;3.591409E-001;-2.675371E+001;-1.890969E+001
88873000;3.582120E-001;-2.675371E+001;-1.890969E+001
88884000;3.572833E-001;-2.745407E+001;-1.954001E+001
88896000;3.563475E-001;-2.731400E+001;-1.813930E+001
88907000;3.554092E-001;-2.682375E+001;-1.701872E+001
88919000;3.544771E-001;-2.577321E+001;-1.498768E+001
88930000;3.535464E-001;-2.472267E+001;-1.295664E+001
88941000;3.526159E-001;-2.444253E+001;-1.155592E+001
88953000;3.516784E-001;-2.549307E+001;-1.197614E+001
88964000;3.507454E-001;-2.549307E+001;-1.246639E+001
88976000;3.498135E-001;-2.514289E+001;-1.316675E+001
88987000;3.488748E-001;-2.556310E+001;-1.519779E+001
88999000;3.479338E-001;-2.570317E+001;-1.701872E+001
89011000;3.469917E-001;-2.563313E+001;-1.750897E+001
89023000;3.460561E-001;-2.619342E+001;-1.799922E+001
89035000;3.451222E-001;-2.570317E+001;-1.757901E+001
89046000;3.441885E-001;-2.458260E+001;-1.631836E+001
89058000;3.432547E-001;-2.346202E+001;-1.638840E+001
89070000;3.423207E-001;-2.192123E+001;-1.505772E+001
89081000;3.413793E-001;-2.255156E+001;-1.477757E+001
89092000;3.404355E-001;-2.360210E+001;-1.589815E+001
89103000;3.394908E-001;-2.360210E+001;-1.715879E+001
89114000;3.385455E-001;-2.290174E+001;-1.750897E+001
89125000;3.375998E-001;-2.402231E+001;-1.694869E+001
89136000;3.366607E-001;-2.472267E+001;-1.855951E+001
89147000;3.366607E-001;-2.549307E+001;-1.954001E+001
89159000;3.357234E-001;-2.549307E+001;-1.954001E+001
89170000;3.347794E-001;-2.549307E+001;-1.911980E+001
89182000;3.338331E-001;-2.486274E+001;-1.918983E+001
89194000;3.328928E-001;-2.486274E+001;-2.410000E+001
89206000;3.319542E-001;-2.255156E+001;-1.554797E+001
89217000;3.310159E-001;-2.304181E+001;-1.533786E+001
89229000;3.300774E-001;-2.304181E+001;-1.701872E+001
89240000;3.291317E-001;-2.304181E+001;-1.806926E+001
89252000;3.281905E-001;-2.248152E+001;-1.806926E+001
89263000;3.272505E-001;-2.283170E+001;-1.652847E+001
89275000;3.263105E-001;-2.353206E+001;-1.876962E+001
89286000;3.253704E-001;-2.486274E+001;-2.087070E+001
89297000;3.244300E-001;-2.654360E+001;-2.276167E+001
89309000;3.234893E-001;-2.731400E+001;-2.276167E+001
89321000;3.225412E-001;-2.682375E+001;-1.806926E+001
89332000;3.215907E-001;-2.598331E+001;-1.806926E+001
89343000;3.206392E-001;-2.626346E+001;-1.799922E+001
89355000;3.196943E-001;-2.577321E+001;-1.750897E+001
89366000;3.187511E-001;-2.605335E+001;-1.603822E+001
89377000;3.178082E-001;-2.668367E+001;-1.722883E+001
89388000;3.168651E-001;-2.626346E+001;-1.827937E+001
89399000;3.159148E-001;-2.689378E+001;-1.918983E+001
89410000;3.149621E-001;-2.710389E+001;-1.975012E+001
89421000;3.140084E-001;-2.745407E+001;-2.192123E+001
89433000;3.130542E-001;-2.738403E+001;-2.472267E+001
89445000;3.121067E-001;-2.738403E+001;-2.493278E+001
89457000;3.111609E-001;-2.605335E+001;-2.325192E+001
89468000;3.102155E-001;-2.507285E+001;-2.178116E+001
89479000;3.092700E-001;-2.444253E+001;-1.961005E+001
89490000;3.083242E-001;-2.353206E+001;-1.841944E+001
89501000;3.073781E-001;-2.276167E+001;-1.918983E+001
89513000;3.073781E-001;-2.248152E+001;-1.855951E+001
89524000;3.064317E-001;-2.304181E+001;-1.911980E+001
89536000;3.054779E-001;-2.304181E+001;-2.680000E+001
89547000;3.045287E-001;-2.269163E+001;-1.876962E+001
89559000;3.035809E-001;-2.283170E+001;-1.932991E+001
89570000;3.026330E-001;-2.346202E+001;-2.136095E+001
89581000;3.016780E-001;-2.458260E+001;-2.381220E+001
89592000;3.007277E-001;-2.458260E+001;-2.465263E+001
89603000;2.997785E-001;-2.409235E+001;-2.290174E+001
89615000;2.988295E-001;-2.269163E+001;-2.150102E+001
89626000;2.978804E-001;-2.234145E+001;-2.003027E+001
89638000;2.969309E-001;-2.248152E+001;-1.939994E+001
89649000;2.959742E-001;-2.213134E+001;-1.904976E+001
89661000;2.950220E-001;-2.262159E+001;-1.890969E+001
89673000;2.940710E-001;-2.192123E+001;-1.771908E+001
89685000;2.931203E-001;-2.122087E+001;-1.757901E+001
89697000;2.921694E-001;-2.213134E+001;-1.785915E+001
89708000;2.912182E-001;-2.185120E+001;-1.862955E+001
89719000;2.902668E-001;-2.269163E+001;-2.052052E+001
89730000;2.893150E-001;-2.430246E+001;-2.178116E+001
89741000;2.883630E-001;-2.430246E+001;-2.073062E+001
89753000;2.874107E-001;-2.437249E+001;-1.946998E+001
89764000;2.864510E-001;-2.332195E+001;-1.827937E+001
89776000;2.854888E-001;-2.255156E+001;-1.736890E+001
89788000;2.845258E-001;-2.241149E+001;-1.617829E+001
89800000;2.835622E-001;-2.178116E+001;-1.477757E+001
89812000;2.825983E-001;-2.206131E+001;-1.358696E+001
89823000;2.816412E-001;-2.325192E+001;-1.372704E+001
89834000;2.806861E-001;-2.374217E+001;-1.554797E+001
89845000;2.797312E-001;-2.388224E+001;-1.771908E+001
89857000;2.787763E-001;-2.388224E+001;-1.904976E+001
89868000;2.778210E-001;-2.416238E+001;-1.961005E+001
89880000;2.768656E-001;-2.374217E+001;-1.961005E+001
89891000;2.768656E-001;-2.241149E+001;-1.989019E+001
89903000;2.759098E-001;-2.150102E+001;-1.883965E+001
89914000;2.749539E-001;-2.150102E+001;-1.954001E+001
89925000;2.739977E-001;-2.220138E+001;-1.982016E+001
89937000;2.730412E-001;-2.318188E+001;-1.968009E+001
89949000;2.720773E-001;-2.276167E+001;-1.918983E+001
89960000;2.711110E-001;-2.276167E+001;-1.918983E+001
89971000;2.701508E-001;-2.381220E+001;-1.883965E+001
89983000;2.691923E-001;-2.507285E+001;-2.157105E+001
89995000;2.682342E-001;-2.577321E+001;-2.199127E+001
90007000;2.672760E-001;-2.577321E+001;-2.199127E+001
90018000;2.663175E-001;-2.577321E+001;-2.199127E+001
90029000;2.653588E-001;-2.528296E+001;-2.910000E+001
90040000;2.643999E-001;-2.437249E+001;-2.038045E+001
90052000;2.634406E-001;-2.339199E+001;-1.968009E+001
90063000;2.624741E-001;-2.241149E+001;-1.841944E+001
90074000;2.615051E-001;-2.255156E+001;-1.757901E+001
90086000;2.605422E-001;-2.206131E+001;-1.792919E+001
90097000;2.595812E-001;-2.199127E+001;-1.701872E+001
90108000;2.586206E-001;-2.269163E+001;-1.638840E+001
90119000;2.576598E-001;-2.395228E+001;-1.652847E+001
90130000;2.566987E-001;-2.514289E+001;-1.799922E+001
90142000;2.557374E-001;-2.514289E+001;-1.778912E+001
90153000;2.547686E-001;-2.514289E+001;-1.841944E+001
90164000;2.538047E-001;-2.507285E+001;-1.743894E+001
90175000;2.528420E-001;-2.353206E+001;-1.792919E+001
90186000;2.518795E-001;-2.220138E+001;-1.827937E+001
90198000;2.518795E-001;-2.094073E+001;-1.736890E+001
90209000;2.509170E-001;-2.115084E+001;-1.694869E+001
90221000;2.489912E-001;-2.213134E+001;-1.638840E+001
90232000;2.489912E-001;-2.206131E+001;-1.652847E+001
90243000;2.480208E-001;-2.206131E+001;-1.624833E+001
90255000;2.470551E-001;-2.227141E+001;-1.624833E+001
90267000;2.460907E-001;-2.409235E+001;-1.813930E+001
90279000;2.451192E-001;-2.416238E+001;-1.897973E+001
90291000;2.441455E-001;-2.437249E+001;-2.003027E+001
90302000;2.431710E-001;-2.479271E+001;-1.890969E+001
90313000;2.421960E-001;-2.381220E+001;-1.890969E+001
90326000;2.412279E-001;-2.339199E+001;-1.813930E+001
90337000;2.402617E-001;-2.332195E+001;-1.862955E+001
90348000;2.392960E-001;-2.213134E+001;-1.813930E+001
90359000;2.383302E-001;-2.157105E+001;-1.673858E+001
90371000;2.373642E-001;-2.108080E+001;-1.743894E+001
90382000;2.363909E-001;-2.066059E+001;-1.876962E+001
90394000;2.354150E-001;-2.220138E+001;-1.939994E+001
90407000;2.344384E-001;-2.241149E+001;-1.883965E+001
90418000;2.334685E-001;-2.332195E+001;-2.052052E+001
90430000;2.325004E-001;-2.451256E+001;-2.297177E+001
90441000;2.315328E-001;-2.577321E+001;-2.297177E+001
90452000;2.305579E-001;-2.507285E+001;-2.108080E+001
90464000;2.295806E-001;-2.395228E+001;-2.059055E+001
90475000;2.286024E-001;-2.395228E+001;-2.010030E+001
90486000;2.276311E-001;-2.346202E+001;-1.996023E+001
90498000;2.266617E-001;-2.416238E+001;-1.799922E+001
90509000;2.256926E-001;-2.346202E+001;-1.883965E+001
90521000;2.247237E-001;-2.283170E+001;-1.989019E+001
90533000;2.237544E-001;-2.304181E+001;-1.982016E+001
90545000;2.227778E-001;-2.388224E+001;-2.024037E+001
90557000;2.217987E-001;-2.444253E+001;-2.080066E+001
90568000;2.208260E-001;-2.465263E+001;-2.262159E+001
90579000;2.198479E-001;-2.619342E+001;-2.374217E+001
90591000;2.188678E-001;-2.486274E+001;-2.311185E+001
90603000;2.178943E-001;-2.346202E+001;-2.171113E+001
90615000;2.169227E-001;-2.269163E+001;-2.101077E+001
90626000;2.159442E-001;-2.262159E+001;-1.968009E+001
90637000;2.149707E-001;-2.199127E+001;-1.771908E+001
90649000;2.139914E-001;-2.087070E+001;-1.687865E+001
90660000;2.130174E-001;-1.989019E+001;-1.617829E+001
90671000;2.130174E-001;-2.073062E+001;-1.715879E+001
90682000;2.120522E-001;-2.073062E+001;-1.778912E+001
90694000;2.110749E-001;-2.213134E+001;-1.841944E+001
90705000;2.101011E-001;-2.388224E+001;-2.122087E+001
90716000;2.091209E-001;-2.409235E+001;-2.234145E+001
90728000;2.081387E-001;-2.353206E+001;-2.087070E+001
90739000;2.071557E-001;-2.353206E+001;-2.770000E+001
90751000;2.061723E-001;-2.262159E+001;-1.750897E+001
90762000;2.051959E-001;-2.318188E+001;-1.785915E+001
90773000;2.042142E-001;-2.318188E+001;-1.785915E+001
90785000;2.032381E-001;-2.276167E+001;-1.743894E+001
90796000;2.022635E-001;-2.325192E+001;-1.596818E+001
90808000;2.012819E-001;-2.297177E+001;-1.680861E+001
90819000;2.003053E-001;-2.255156E+001;-1.687865E+001
90830000;1.993302E-001;-2.262159E+001;-1.694869E+001
90842000;1.983480E-001;-2.227141E+001;-1.701872E+001
90854000;1.973636E-001;-2.346202E+001;-1.918983E+001
90865000;1.963857E-001;-2.500281E+001;-2.143098E+001
90876000;1.954023E-001;-2.388224E+001;-2.024037E+001
90888000;1.944171E-001;-2.269163E+001;-1.932991E+001
90900000;1.934312E-001;-2.171113E+001;-1.778912E+001
90912000;1.924450E-001;-2.234145E+001;-1.827937E+001
90923000;1.914658E-001;-2.339199E+001;-1.862955E+001
90935000;1.904887E-001;-2.297177E+001;-1.869958E+001
90947000;1.895119E-001;-2.185120E+001;-1.764904E+001
90959000;1.885352E-001;-2.297177E+001;-1.785915E+001
90971000;1.875584E-001;-2.423242E+001;-1.792919E+001
90982000;1.865813E-001;-2.388224E+001;-1.792919E+001
90994000;1.856114E-001;-2.479271E+001;-1.876962E+001
91006000;1.846362E-001;-2.710389E+001;-1.996023E+001
91018000;1.836520E-001;-2.710389E+001;-1.897973E+001
91029000;1.826722E-001;-2.521292E+001;-1.736890E+001
91041000;1.816936E-001;-2.402231E+001;-1.610826E+001
91053000;1.807153E-001;-2.290174E+001;-1.645843E+001
91064000;1.797296E-001;-2.353206E+001;-1.750897E+001
91076000;1.787489E-001;-2.367213E+001;-1.785915E+001
91088000;1.777696E-001;-2.402231E+001;-1.666854E+001
91099000;1.767833E-001;-2.458260E+001;-1.652847E+001
91110000;1.757947E-001;-2.507285E+001;-1.785915E+001
91121000;1.748200E-001;-2.514289E+001;-1.989019E+001
91133000;1.738420E-001;-2.472267E+001;-1.989019E+001
91145000;1.738420E-001;-2.612339E+001;-2.164109E+001
91156000;1.728556E-001;-2.556310E+001;-2.157105E+001
91167000;1.718738E-001;-2.353206E+001;-2.115084E+001
91179000;1.708933E-001;-2.220138E+001;-2.010030E+001
91191000;1.699057E-001;-2.227141E+001;-1.890969E+001
91203000;1.689233E-001;-2.276167E+001;-1.925987E+001
91214000;1.679349E-001;-2.290174E+001;-1.848948E+001
91225000;1.669447E-001;-2.290174E+001;-1.785915E+001
91236000;1.659537E-001;-2.381220E+001;-1.813930E+001
91248000;1.649697E-001;-2.346202E+001;-1.813930E+001
91260000;1.639877E-001;-2.346202E+001;-1.918983E+001
91271000;1.630062E-001;-2.346202E+001;-2.017034E+001
91282000;1.620247E-001;-2.402231E+001;-2.017034E+001
91294000;1.610432E-001;-2.521292E+001;-1.862955E+001
91306000;1.600614E-001;-2.416238E+001;-1.890969E+001
91317000;1.590796E-001;-2.416238E+001;-1.890969E+001
91328000;1.580976E-001;-2.276167E+001;-1.750897E+001
91340000;1.571154E-001;-2.248152E+001;-1.624833E+001
91351000;1.561258E-001;-2.220138E+001;-1.687865E+001
91363000;1.551411E-001;-2.164109E+001;-1.673858E+001
91375000;1.541579E-001;-2.122087E+001;-1.575808E+001
91386000;1.531823E-001;-2.206131E+001;-1.470754E+001
91397000;1.521941E-001;-2.367213E+001;-1.631836E+001
91408000;1.512096E-001;-2.430246E+001;-1.785915E+001
91420000;1.502259E-001;-2.507285E+001;-1.827937E+001
91431000;1.492351E-001;-2.563313E+001;-1.855951E+001
91443000;1.482493E-001;-2.423242E+001;-1.708876E+001
91454000;1.472576E-001;-2.325192E+001;-1.701872E+001
91465000;1.462713E-001;-2.332195E+001;-1.638840E+001
91477000;1.452866E-001;-2.332195E+001;-1.631836E+001
91488000;1.443022E-001;-2.409235E+001;-1.603822E+001
91499000;1.443022E-001;-2.339199E+001;-1.715879E+001
91510000;1.433179E-001;-2.339199E+001;-1.715879E+001
91521000;1.423334E-001;-2.311185E+001;-1.792919E+001
91533000;1.413489E-001;-2.549307E+001;-1.743894E+001
91544000;1.403642E-001;-2.535299E+001;-1.918983E+001
91555000;1.393720E-001;-2.535299E+001;-1.918983E+001
91566000;1.383848E-001;-2.563313E+001;-2.101077E+001
91577000;1.373916E-001;-2.682375E+001;-2.136095E+001
91588000;1.364038E-001;-2.549307E+001;-2.087070E+001
91599000;1.354177E-001;-2.409235E+001;-2.066059E+001
91610000;1.344319E-001;-2.346202E+001;-2.101077E+001
91621000;1.334462E-001;-2.234145E+001;-2.185120E+001
91633000;1.324531E-001;-2.178116E+001;-2.052052E+001
91644000;1.314575E-001;-2.094073E+001;-2.031041E+001
91655000;1.304686E-001;-2.157105E+001;-1.975012E+001
91666000;1.294742E-001;-2.311185E+001;-1.996023E+001
91678000;1.284780E-001;-2.311185E+001;-1.961005E+001
91689000;1.284780E-001;-2.311185E+001;-1.911980E+001
91700000;1.274813E-001;-2.402231E+001;-2.038045E+001
91712000;1.254870E-001;-2.437249E+001;-2.073062E+001
91723000;1.244897E-001;-2.269163E+001;-1.848948E+001
91734000;1.244897E-001;-2.087070E+001;-1.603822E+001
91746000;1.234922E-001;-2.052052E+001;-1.533786E+001
91757000;1.224946E-001;-2.094073E+001;-1.673858E+001
91768000;1.215043E-001;-1.932991E+001;-1.596818E+001
91779000;1.205161E-001;-1.778912E+001;-1.526782E+001
91791000;1.195284E-001;-1.778912E+001;-2.300000E+001
91803000;1.185407E-001;-1.904976E+001;-1.806926E+001
91814000;1.175531E-001;-2.010030E+001;-1.841944E+001
91825000;1.165581E-001;-2.171113E+001;-1.813930E+001
91837000;1.155607E-001;-2.304181E+001;-1.883965E+001
91849000;1.145698E-001;-2.472267E+001;-1.989019E+001
91861000;1.135734E-001;-2.472267E+001;-1.989019E+001
91873000;1.125827E-001;-2.304181E+001;-1.554797E+001
91884000;1.115936E-001;-2.199127E+001;-1.554797E+001
91896000;1.106050E-001;-2.157105E+001;-1.470754E+001
91908000;1.096090E-001;-2.206131E+001;-1.400718E+001
91919000;1.086181E-001;-2.234145E+001;-1.330682E+001
91931000;1.076286E-001;-2.129091E+001;-1.435736E+001
91943000;1.066394E-001;-2.150102E+001;-1.379707E+001
91955000;1.056504E-001;-2.297177E+001;-1.659851E+001
91966000;1.046613E-001;-2.395228E+001;-1.659851E+001
91978000;1.036646E-001;-2.367213E+001;-1.610826E+001
91989000;1.026657E-001;-2.409235E+001;-1.701872E+001
92000000;1.016734E-001;-2.563313E+001;-1.904976E+001
92012000;1.006830E-001;-2.472267E+001;-1.855951E+001
92024000;9.968569E-002;-2.318188E+001;-2.290000E+001
92036000;9.869366E-002;-2.283170E+001;-1.603822E+001
92048000;9.769578E-002;-2.339199E+001;-1.680861E+001
92060000;9.670343E-002;-2.276167E+001;-1.743894E+001
92071000;9.570527E-002;-2.290174E+001;-1.631836E+001
92083000;9.471273E-002;-2.311185E+001;-1.631836E+001
92094000;9.372181E-002;-2.437249E+001;-1.841944E+001
92105000;9.273130E-002;-2.402231E+001;-1.946998E+001
92117000;9.174084E-002;-2.458260E+001;-1.918983E+001
92128000;9.075032E-002;-2.479271E+001;-1.918983E+001
92139000;8.975970E-002;-2.514289E+001;-2.087070E+001
92151000;8.876904E-002;-2.332195E+001;-2.045048E+001
92162000;8.777830E-002;-2.164109E+001;-1.855951E+001
92174000;8.678009E-002;-2.143098E+001;-1.645843E+001
92185000;8.578692E-002;-2.108080E+001;-1.428732E+001
92198000;8.478788E-002;-2.143098E+001;-1.386711E+001
92210000;8.379436E-002;-2.038045E+001;-1.456746E+001
92222000;8.280984E-002;-2.045048E+001;-1.414725E+001
92234000;8.182056E-002;-2.115084E+001;-1.498768E+001
92246000;8.082979E-002;-2.150102E+001;-1.750897E+001
92258000;7.983856E-002;-2.227141E+001;-1.834940E+001
92270000;7.883970E-002;-2.430246E+001;-1.946998E+001
92281000;7.784588E-002;-2.549307E+001;-2.150102E+001
92293000;7.684613E-002;-2.549307E+001;-2.150102E+001
92305000;7.583718E-002;-2.458260E+001;-2.143098E+001
92317000;7.483280E-002;-2.374217E+001;-2.115084E+001
92328000;7.382974E-002;-2.430246E+001;-1.989019E+001
92340000;7.283442E-002;-2.465263E+001;-2.045048E+001
92351000;7.183394E-002;-2.444253E+001;-2.108080E+001
92363000;7.083926E-002;-2.458260E+001;-2.094073E+001
92374000;6.984628E-002;-2.521292E+001;-2.024037E+001
92386000;6.885375E-002;-2.500281E+001;-2.024037E+001
92397000;6.786133E-002;-2.500281E+001;-2.108080E+001
92409000;6.786133E-002;-2.556310E+001;-2.136095E+001
92421000;6.686888E-002;-2.731400E+001;-2.185120E+001
92433000;6.488383E-002;-2.668367E+001;-2.178116E+001
92445000;6.488383E-002;-2.549307E+001;-2.066059E+001
92456000;6.389120E-002;-2.521292E+001;-1.911980E+001
92468000;6.189618E-002;-2.479271E+001;-1.729887E+001
92480000;6.089529E-002;-2.451256E+001;-1.652847E+001
92492000;5.989262E-002;-2.395228E+001;-1.694869E+001
92504000;5.888933E-002;-2.318188E+001;-1.722883E+001
92516000;5.789324E-002;-2.318188E+001;-1.610826E+001
92527000;5.689188E-002;-2.325192E+001;-1.568804E+001
92539000;5.589629E-002;-2.290174E+001;-1.757901E+001
92550000;5.490245E-002;-2.381220E+001;-2.017034E+001
92561000;5.390905E-002;-2.402231E+001;-2.031041E+001
92572000;5.390905E-002;-2.381220E+001;-1.869958E+001
92584000;5.291576E-002;-2.402231E+001;-1.673858E+001
92596000;5.191502E-002;-2.402231E+001;-1.666854E+001
92607000;5.091941E-002;-2.395228E+001;-1.631836E+001
92618000;4.992535E-002;-2.283170E+001;-1.631836E+001
92630000;4.892427E-002;-2.199127E+001;-1.673858E+001
92642000;4.792852E-002;-2.171113E+001;-1.715879E+001
92653000;4.693433E-002;-2.171113E+001;-1.785915E+001
92665000;4.593315E-002;-2.192123E+001;-1.820933E+001
92677000;4.492981E-002;-2.185120E+001;-1.876962E+001
92688000;4.393324E-002;-2.269163E+001;-1.876962E+001
92700000;4.293866E-002;-2.346202E+001;-2.059055E+001
92712000;4.194465E-002;-2.402231E+001;-1.890969E+001
92724000;4.095076E-002;-2.192123E+001;-1.806926E+001
92735000;3.995690E-002;-2.192123E+001;-1.806926E+001
92746000;3.896300E-002;-2.206131E+001;-1.757901E+001
92758000;3.796909E-002;-2.143098E+001;-1.778912E+001
92769000;3.698258E-002;-2.080066E+001;-1.827937E+001
92780000;3.599085E-002;-2.038045E+001;-1.750897E+001
92792000;3.499010E-002;-2.157105E+001;-1.876962E+001
92804000;3.398662E-002;-2.276167E+001;-2.010030E+001
92815000;3.298228E-002;-2.255156E+001;-2.010030E+001
92826000;3.198509E-002;-2.318188E+001;-2.031041E+001
92838000;3.099002E-002;-2.451256E+001;-2.101077E+001
92849000;2.999552E-002;-2.556310E+001;-2.192123E+001
92861000;2.900119E-002;-2.479271E+001;-2.045048E+001
92873000;2.799946E-002;-2.444253E+001;-2.024037E+001
92885000;2.700294E-002;-2.479271E+001;-2.045048E+001
92897000;2.600795E-002;-2.486274E+001;-2.003027E+001
92909000;2.500597E-002;-2.444253E+001;-1.883965E+001
92921000;2.400932E-002;-2.458260E+001;-1.897973E+001
92932000;2.301425E-002;-2.430246E+001;-1.968009E+001
92943000;2.201225E-002;-2.437249E+001;-1.918983E+001
92954000;2.100812E-002;-2.388224E+001;-1.876962E+001
92965000;2.001077E-002;-2.402231E+001;-1.925987E+001
92976000;2.001077E-002;-2.507285E+001;-2.115084E+001
92988000;1.901544E-002;-2.514289E+001;-2.227141E+001
93000000;1.700905E-002;-2.493278E+001;-2.066059E+001
93012000;1.601157E-002;-2.514289E+001;-1.918983E+001
93023000;1.500870E-002;-2.535299E+001;-1.841944E+001
93035000;1.500870E-002;-2.465263E+001;-1.750897E+001
93047000;1.301630E-002;-2.297177E+001;-1.645843E+001
93058000;1.202147E-002;-2.171113E+001;-1.575808E+001
93069000;1.101938E-002;-2.220138E+001;-1.722883E+001
93081000;1.001509E-002;-2.304181E+001;-1.883965E+001
93092000;1.001509E-002;-2.255156E+001;-1.841944E+001
93104000;8.005081E-003;-2.325192E+001;-1.799922E+001
93116000;8.005081E-003;-2.486274E+001;-2.017034E+001
93128000;6.999891E-003;-2.640353E+001;-2.241149E+001
93139000;5.994661E-003;-2.640353E+001;-2.038045E+001
93150000;4.989408E-003;-2.486274E+001;-2.038045E+001
93162000;3.991584E-003;-2.472267E+001;-1.939994E+001
93174000;2.995985E-003;-2.486274E+001;-2.052052E+001
93186000;1.993626E-003;-2.367213E+001;-2.017034E+001
93197000;9.966644E-004;-2.269163E+001;-1.946998E+001
93209000;-6.093961E-006;-2.269163E+001;-1.946998E+001
93220000;-1.003131E-003;-2.374217E+001;-2.003027E+001
93231000;-1.998493E-003;-2.367213E+001;-2.220138E+001
93242000;-2.993347E-003;-2.409235E+001;-2.339199E+001
93253000;-3.988049E-003;-2.437249E+001;-2.311185E+001
93264000;-4.990099E-003;-2.514289E+001;-2.290174E+001
93275000;-5.994383E-003;-2.542303E+001;-2.584324E+001
93287000;-6.991941E-003;-2.451256E+001;-2.381220E+001
93298000;-7.987466E-003;-2.374217E+001;-2.136095E+001
93310000;-8.989736E-003;-2.395228E+001;-1.890969E+001
93321000;-9.986659E-003;-2.339199E+001;-1.996023E+001
93332000;-1.098197E-002;-2.367213E+001;-2.101077E+001
93344000;-1.197679E-002;-2.304181E+001;-1.946998E+001
93355000;-1.297144E-002;-2.290174E+001;-1.918983E+001
93367000;-1.396601E-002;-2.199127E+001;-1.989019E+001
93379000;-1.496054E-002;-2.115084E+001;-2.157105E+001
93391000;-1.596246E-002;-2.255156E+001;-2.136095E+001
93403000;-1.695920E-002;-2.430246E+001;-2.339199E+001
93414000;-1.795437E-002;-2.556310E+001;-2.556310E+001
93425000;-1.895650E-002;-2.437249E+001;-2.444253E+001
93437000;-1.995325E-002;-2.381220E+001;-2.178116E+001
93449000;-2.095579E-002;-2.409235E+001;-2.003027E+001
93461000;-2.195260E-002;-2.451256E+001;-1.932991E+001
93473000;-2.294771E-002;-2.472267E+001;-2.017034E+001
93484000;-2.394232E-002;-2.402231E+001;-1.961005E+001
93495000;-2.394232E-002;-2.493278E+001;-1.925987E+001
93507000;-2.493673E-002;-2.612339E+001;-2.066059E+001
93518000;-2.593110E-002;-2.584324E+001;-2.052052E+001
93529000;-2.693284E-002;-2.633349E+001;-2.045048E+001
93540000;-2.792934E-002;-2.633349E+001;-2.073062E+001
93552000;-2.892423E-002;-2.661364E+001;-2.073062E+001
93563000;-2.991868E-002;-2.661364E+001;-2.073062E+001
93574000;-3.092036E-002;-2.535299E+001;-2.073062E+001
93586000;-3.192418E-002;-2.388224E+001;-2.390000E+001
93598000;-3.292118E-002;-2.297177E+001;-1.491764E+001
93609000;-3.391612E-002;-2.178116E+001;-1.477757E+001
93620000;-3.491041E-002;-2.178116E+001;-1.477757E+001
93631000;-3.590450E-002;-2.066059E+001;-1.442739E+001
93643000;-3.690588E-002;-2.024037E+001;-1.400718E+001
93654000;-3.790947E-002;-2.017034E+001;-1.491764E+001
93665000;-3.891366E-002;-2.073062E+001;-1.687865E+001
93676000;-3.991800E-002;-2.269163E+001;-1.925987E+001
93688000;-4.091493E-002;-2.486274E+001;-1.925987E+001
93700000;-4.190962E-002;-2.577321E+001;-1.996023E+001
93711000;-4.290367E-002;-2.528296E+001;-1.855951E+001
93723000;-4.389746E-002;-2.444253E+001;-1.771908E+001
93734000;-4.489852E-002;-2.430246E+001;-1.638840E+001
93745000;-4.590174E-002;-2.339199E+001;-1.505772E+001
93757000;-4.689816E-002;-2.262159E+001;-1.491764E+001
93769000;-4.789253E-002;-2.171113E+001;-1.533786E+001
93780000;-4.888623E-002;-2.234145E+001;-1.694869E+001
93792000;-4.987970E-002;-2.276167E+001;-1.848948E+001
93803000;-5.087307E-002;-2.206131E+001;-1.743894E+001
93815000;-5.186637E-002;-2.339199E+001;-1.799922E+001
93827000;-5.285961E-002;-2.479271E+001;-2.122087E+001
